Vehicles,Hour,DayOfWeek,Month,Junction_2,Junction_3,Junction_4
34,20,1,4,1.0,0.0,0.0
29,21,1,4,1.0,0.0,0.0
29,22,1,4,1.0,0.0,0.0
30,23,1,4,1.0,0.0,0.0
28,0,2,4,1.0,0.0,0.0
21,1,2,4,1.0,0.0,0.0
23,2,2,4,1.0,0.0,0.0
21,3,2,4,1.0,0.0,0.0
18,4,2,4,1.0,0.0,0.0
16,5,2,4,1.0,0.0,0.0
16,6,2,4,1.0,0.0,0.0
19,7,2,4,1.0,0.0,0.0
19,8,2,4,1.0,0.0,0.0
21,9,2,4,1.0,0.0,0.0
21,10,2,4,1.0,0.0,0.0
27,11,2,4,1.0,0.0,0.0
29,12,2,4,1.0,0.0,0.0
26,13,2,4,1.0,0.0,0.0
31,14,2,4,1.0,0.0,0.0
30,15,2,4,1.0,0.0,0.0
28,16,2,4,1.0,0.0,0.0
29,17,2,4,1.0,0.0,0.0
32,18,2,4,1.0,0.0,0.0
36,19,2,4,1.0,0.0,0.0
35,20,2,4,1.0,0.0,0.0
32,21,2,4,1.0,0.0,0.0
31,22,2,4,1.0,0.0,0.0
28,23,2,4,1.0,0.0,0.0
27,0,3,4,1.0,0.0,0.0
23,1,3,4,1.0,0.0,0.0
23,2,3,4,1.0,0.0,0.0
19,3,3,4,1.0,0.0,0.0
13,4,3,4,1.0,0.0,0.0
17,5,3,4,1.0,0.0,0.0
20,6,3,4,1.0,0.0,0.0
15,7,3,4,1.0,0.0,0.0
23,8,3,4,1.0,0.0,0.0
17,9,3,4,1.0,0.0,0.0
20,10,3,4,1.0,0.0,0.0
25,11,3,4,1.0,0.0,0.0
32,12,3,4,1.0,0.0,0.0
29,13,3,4,1.0,0.0,0.0
34,14,3,4,1.0,0.0,0.0
23,15,3,4,1.0,0.0,0.0
30,16,3,4,1.0,0.0,0.0
29,17,3,4,1.0,0.0,0.0
30,18,3,4,1.0,0.0,0.0
30,19,3,4,1.0,0.0,0.0
34,20,3,4,1.0,0.0,0.0
28,21,3,4,1.0,0.0,0.0
26,22,3,4,1.0,0.0,0.0
25,23,3,4,1.0,0.0,0.0
26,0,4,4,1.0,0.0,0.0
24,1,4,4,1.0,0.0,0.0
20,2,4,4,1.0,0.0,0.0
16,3,4,4,1.0,0.0,0.0
14,4,4,4,1.0,0.0,0.0
12,5,4,4,1.0,0.0,0.0
15,6,4,4,1.0,0.0,0.0
12,7,4,4,1.0,0.0,0.0
17,8,4,4,1.0,0.0,0.0
16,9,4,4,1.0,0.0,0.0
18,10,4,4,1.0,0.0,0.0
19,11,4,4,1.0,0.0,0.0
23,12,4,4,1.0,0.0,0.0
13,13,4,4,1.0,0.0,0.0
26,14,4,4,1.0,0.0,0.0
22,15,4,4,1.0,0.0,0.0
20,16,4,4,1.0,0.0,0.0
23,17,4,4,1.0,0.0,0.0
25,18,4,4,1.0,0.0,0.0
18,19,4,4,1.0,0.0,0.0
24,20,4,4,1.0,0.0,0.0
20,21,4,4,1.0,0.0,0.0
20,22,4,4,1.0,0.0,0.0
19,23,4,4,1.0,0.0,0.0
21,0,5,4,1.0,0.0,0.0
15,1,5,4,1.0,0.0,0.0
19,2,5,4,1.0,0.0,0.0
15,3,5,4,1.0,0.0,0.0
10,4,5,4,1.0,0.0,0.0
8,5,5,4,1.0,0.0,0.0
12,6,5,4,1.0,0.0,0.0
14,7,5,4,1.0,0.0,0.0
10,8,5,4,1.0,0.0,0.0
12,9,5,4,1.0,0.0,0.0
12,10,5,4,1.0,0.0,0.0
13,11,5,4,1.0,0.0,0.0
16,12,5,4,1.0,0.0,0.0
15,13,5,4,1.0,0.0,0.0
13,14,5,4,1.0,0.0,0.0
13,15,5,4,1.0,0.0,0.0
12,16,5,4,1.0,0.0,0.0
13,17,5,4,1.0,0.0,0.0
15,18,5,4,1.0,0.0,0.0
21,19,5,4,1.0,0.0,0.0
19,20,5,4,1.0,0.0,0.0
18,21,5,4,1.0,0.0,0.0
20,22,5,4,1.0,0.0,0.0
18,23,5,4,1.0,0.0,0.0
17,0,6,4,1.0,0.0,0.0
16,1,6,4,1.0,0.0,0.0
15,2,6,4,1.0,0.0,0.0
16,3,6,4,1.0,0.0,0.0
12,4,6,4,1.0,0.0,0.0
13,5,6,4,1.0,0.0,0.0
10,6,6,4,1.0,0.0,0.0
14,7,6,4,1.0,0.0,0.0
15,8,6,4,1.0,0.0,0.0
12,9,6,4,1.0,0.0,0.0
15,10,6,4,1.0,0.0,0.0
19,11,6,4,1.0,0.0,0.0
12,12,6,4,1.0,0.0,0.0
13,13,6,4,1.0,0.0,0.0
12,14,6,4,1.0,0.0,0.0
14,15,6,4,1.0,0.0,0.0
13,16,6,4,1.0,0.0,0.0
17,17,6,4,1.0,0.0,0.0
15,18,6,4,1.0,0.0,0.0
18,19,6,4,1.0,0.0,0.0
16,20,6,4,1.0,0.0,0.0
19,21,6,4,1.0,0.0,0.0
19,22,6,4,1.0,0.0,0.0
22,23,6,4,1.0,0.0,0.0
20,0,0,4,1.0,0.0,0.0
18,1,0,4,1.0,0.0,0.0
15,2,0,4,1.0,0.0,0.0
14,3,0,4,1.0,0.0,0.0
9,4,0,4,1.0,0.0,0.0
13,5,0,4,1.0,0.0,0.0
17,6,0,4,1.0,0.0,0.0
20,7,0,4,1.0,0.0,0.0
17,8,0,4,1.0,0.0,0.0
20,9,0,4,1.0,0.0,0.0
20,10,0,4,1.0,0.0,0.0
25,11,0,4,1.0,0.0,0.0
26,12,0,4,1.0,0.0,0.0
21,13,0,4,1.0,0.0,0.0
25,14,0,4,1.0,0.0,0.0
25,15,0,4,1.0,0.0,0.0
24,16,0,4,1.0,0.0,0.0
25,17,0,4,1.0,0.0,0.0
26,18,0,4,1.0,0.0,0.0
29,19,0,4,1.0,0.0,0.0
28,20,0,4,1.0,0.0,0.0
25,21,0,4,1.0,0.0,0.0
32,22,0,4,1.0,0.0,0.0
28,23,0,4,1.0,0.0,0.0
28,0,1,4,1.0,0.0,0.0
27,1,1,4,1.0,0.0,0.0
22,2,1,4,1.0,0.0,0.0
19,3,1,4,1.0,0.0,0.0
16,4,1,4,1.0,0.0,0.0
12,5,1,4,1.0,0.0,0.0
19,6,1,4,1.0,0.0,0.0
21,7,1,4,1.0,0.0,0.0
24,8,1,4,1.0,0.0,0.0
22,9,1,4,1.0,0.0,0.0
24,10,1,4,1.0,0.0,0.0
25,11,1,4,1.0,0.0,0.0
30,12,1,4,1.0,0.0,0.0
28,13,1,4,1.0,0.0,0.0
33,14,1,4,1.0,0.0,0.0
35,15,1,4,1.0,0.0,0.0
35,16,1,4,1.0,0.0,0.0
34,17,1,4,1.0,0.0,0.0
32,18,1,4,1.0,0.0,0.0
30,19,1,4,1.0,0.0,0.0
35,20,1,4,1.0,0.0,0.0
33,21,1,4,1.0,0.0,0.0
31,22,1,4,1.0,0.0,0.0
31,23,1,4,1.0,0.0,0.0
29,0,2,4,1.0,0.0,0.0
32,1,2,4,1.0,0.0,0.0
26,2,2,4,1.0,0.0,0.0
24,3,2,4,1.0,0.0,0.0
16,4,2,4,1.0,0.0,0.0
17,5,2,4,1.0,0.0,0.0
18,6,2,4,1.0,0.0,0.0
16,7,2,4,1.0,0.0,0.0
19,8,2,4,1.0,0.0,0.0
22,9,2,4,1.0,0.0,0.0
24,10,2,4,1.0,0.0,0.0
28,11,2,4,1.0,0.0,0.0
31,12,2,4,1.0,0.0,0.0
26,13,2,4,1.0,0.0,0.0
31,14,2,4,1.0,0.0,0.0
28,15,2,4,1.0,0.0,0.0
28,16,2,4,1.0,0.0,0.0
30,17,2,4,1.0,0.0,0.0
34,18,2,4,1.0,0.0,0.0
35,19,2,4,1.0,0.0,0.0
34,20,2,4,1.0,0.0,0.0
36,21,2,4,1.0,0.0,0.0
29,22,2,4,1.0,0.0,0.0
32,23,2,4,1.0,0.0,0.0
30,0,3,4,1.0,0.0,0.0
27,1,3,4,1.0,0.0,0.0
25,2,3,4,1.0,0.0,0.0
18,3,3,4,1.0,0.0,0.0
19,4,3,4,1.0,0.0,0.0
18,5,3,4,1.0,0.0,0.0
16,6,3,4,1.0,0.0,0.0
23,7,3,4,1.0,0.0,0.0
19,8,3,4,1.0,0.0,0.0
23,9,3,4,1.0,0.0,0.0
25,10,3,4,1.0,0.0,0.0
26,11,3,4,1.0,0.0,0.0
29,12,3,4,1.0,0.0,0.0
28,13,3,4,1.0,0.0,0.0
32,14,3,4,1.0,0.0,0.0
28,15,3,4,1.0,0.0,0.0
33,16,3,4,1.0,0.0,0.0
31,17,3,4,1.0,0.0,0.0
28,18,3,4,1.0,0.0,0.0
38,19,3,4,1.0,0.0,0.0
30,20,3,4,1.0,0.0,0.0
31,21,3,4,1.0,0.0,0.0
28,22,3,4,1.0,0.0,0.0
30,23,3,4,1.0,0.0,0.0
32,0,4,4,1.0,0.0,0.0
31,1,4,4,1.0,0.0,0.0
24,2,4,4,1.0,0.0,0.0
22,3,4,4,1.0,0.0,0.0
19,4,4,4,1.0,0.0,0.0
13,5,4,4,1.0,0.0,0.0
18,6,4,4,1.0,0.0,0.0
14,7,4,4,1.0,0.0,0.0
21,8,4,4,1.0,0.0,0.0
20,9,4,4,1.0,0.0,0.0
25,10,4,4,1.0,0.0,0.0
25,11,4,4,1.0,0.0,0.0
28,12,4,4,1.0,0.0,0.0
27,13,4,4,1.0,0.0,0.0
30,14,4,4,1.0,0.0,0.0
31,15,4,4,1.0,0.0,0.0
26,16,4,4,1.0,0.0,0.0
25,17,4,4,1.0,0.0,0.0
27,18,4,4,1.0,0.0,0.0
29,19,4,4,1.0,0.0,0.0
24,20,4,4,1.0,0.0,0.0
28,21,4,4,1.0,0.0,0.0
26,22,4,4,1.0,0.0,0.0
25,23,4,4,1.0,0.0,0.0
25,0,5,4,1.0,0.0,0.0
25,1,5,4,1.0,0.0,0.0
18,2,5,4,1.0,0.0,0.0
16,3,5,4,1.0,0.0,0.0
14,4,5,4,1.0,0.0,0.0
13,5,5,4,1.0,0.0,0.0
13,6,5,4,1.0,0.0,0.0
14,7,5,4,1.0,0.0,0.0
11,8,5,4,1.0,0.0,0.0
16,9,5,4,1.0,0.0,0.0
15,10,5,4,1.0,0.0,0.0
14,11,5,4,1.0,0.0,0.0
14,12,5,4,1.0,0.0,0.0
15,13,5,4,1.0,0.0,0.0
18,14,5,4,1.0,0.0,0.0
17,15,5,4,1.0,0.0,0.0
13,16,5,4,1.0,0.0,0.0
17,17,5,4,1.0,0.0,0.0
16,18,5,4,1.0,0.0,0.0
19,19,5,4,1.0,0.0,0.0
19,20,5,4,1.0,0.0,0.0
18,21,5,4,1.0,0.0,0.0
19,22,5,4,1.0,0.0,0.0
20,23,5,4,1.0,0.0,0.0
21,0,6,4,1.0,0.0,0.0
19,1,6,4,1.0,0.0,0.0
17,2,6,4,1.0,0.0,0.0
16,3,6,4,1.0,0.0,0.0
12,4,6,4,1.0,0.0,0.0
12,5,6,4,1.0,0.0,0.0
11,6,6,4,1.0,0.0,0.0
13,7,6,4,1.0,0.0,0.0
15,8,6,4,1.0,0.0,0.0
15,9,6,4,1.0,0.0,0.0
15,10,6,4,1.0,0.0,0.0
16,11,6,4,1.0,0.0,0.0
15,12,6,4,1.0,0.0,0.0
13,13,6,4,1.0,0.0,0.0
17,14,6,4,1.0,0.0,0.0
18,15,6,4,1.0,0.0,0.0
17,16,6,4,1.0,0.0,0.0
18,17,6,4,1.0,0.0,0.0
21,18,6,4,1.0,0.0,0.0
22,19,6,4,1.0,0.0,0.0
22,20,6,4,1.0,0.0,0.0
20,21,6,4,1.0,0.0,0.0
27,22,6,4,1.0,0.0,0.0
23,23,6,4,1.0,0.0,0.0
23,0,0,4,1.0,0.0,0.0
19,1,0,4,1.0,0.0,0.0
23,2,0,4,1.0,0.0,0.0
20,3,0,4,1.0,0.0,0.0
18,4,0,4,1.0,0.0,0.0
13,5,0,4,1.0,0.0,0.0
18,6,0,4,1.0,0.0,0.0
18,7,0,4,1.0,0.0,0.0
21,8,0,4,1.0,0.0,0.0
21,9,0,4,1.0,0.0,0.0
24,10,0,4,1.0,0.0,0.0
23,11,0,4,1.0,0.0,0.0
32,12,0,4,1.0,0.0,0.0
31,13,0,4,1.0,0.0,0.0
33,14,0,4,1.0,0.0,0.0
37,15,0,4,1.0,0.0,0.0
32,16,0,4,1.0,0.0,0.0
32,17,0,4,1.0,0.0,0.0
35,18,0,4,1.0,0.0,0.0
37,19,0,4,1.0,0.0,0.0
41,20,0,4,1.0,0.0,0.0
32,21,0,4,1.0,0.0,0.0
29,22,0,4,1.0,0.0,0.0
32,23,0,4,1.0,0.0,0.0
32,0,1,4,1.0,0.0,0.0
29,1,1,4,1.0,0.0,0.0
25,2,1,4,1.0,0.0,0.0
22,3,1,4,1.0,0.0,0.0
20,4,1,4,1.0,0.0,0.0
15,5,1,4,1.0,0.0,0.0
23,6,1,4,1.0,0.0,0.0
22,7,1,4,1.0,0.0,0.0
23,8,1,4,1.0,0.0,0.0
20,9,1,4,1.0,0.0,0.0
22,10,1,4,1.0,0.0,0.0
31,11,1,4,1.0,0.0,0.0
38,12,1,4,1.0,0.0,0.0
38,13,1,4,1.0,0.0,0.0
38,14,1,4,1.0,0.0,0.0
33,15,1,4,1.0,0.0,0.0
33,16,1,4,1.0,0.0,0.0
33,17,1,4,1.0,0.0,0.0
36,18,1,4,1.0,0.0,0.0
39,19,1,4,1.0,0.0,0.0
42,20,1,4,1.0,0.0,0.0
37,21,1,4,1.0,0.0,0.0
33,22,1,4,1.0,0.0,0.0
33,23,1,4,1.0,0.0,0.0
31,0,2,4,1.0,0.0,0.0
23,1,2,4,1.0,0.0,0.0
23,2,2,4,1.0,0.0,0.0
22,3,2,4,1.0,0.0,0.0
19,4,2,4,1.0,0.0,0.0
20,5,2,4,1.0,0.0,0.0
16,6,2,4,1.0,0.0,0.0
18,7,2,4,1.0,0.0,0.0
18,8,2,4,1.0,0.0,0.0
23,9,2,4,1.0,0.0,0.0
27,10,2,4,1.0,0.0,0.0
27,11,2,4,1.0,0.0,0.0
34,12,2,4,1.0,0.0,0.0
30,13,2,4,1.0,0.0,0.0
32,14,2,4,1.0,0.0,0.0
34,15,2,4,1.0,0.0,0.0
30,16,2,4,1.0,0.0,0.0
33,17,2,4,1.0,0.0,0.0
42,18,2,4,1.0,0.0,0.0
39,19,2,4,1.0,0.0,0.0
40,20,2,4,1.0,0.0,0.0
36,21,2,4,1.0,0.0,0.0
32,22,2,4,1.0,0.0,0.0
35,23,2,4,1.0,0.0,0.0
34,0,3,4,1.0,0.0,0.0
30,1,3,4,1.0,0.0,0.0
26,2,3,4,1.0,0.0,0.0
21,3,3,4,1.0,0.0,0.0
18,4,3,4,1.0,0.0,0.0
20,5,3,4,1.0,0.0,0.0
16,6,3,4,1.0,0.0,0.0
20,7,3,4,1.0,0.0,0.0
19,8,3,4,1.0,0.0,0.0
23,9,3,4,1.0,0.0,0.0
23,10,3,4,1.0,0.0,0.0
30,11,3,4,1.0,0.0,0.0
29,12,3,4,1.0,0.0,0.0
29,13,3,4,1.0,0.0,0.0
31,14,3,4,1.0,0.0,0.0
35,15,3,4,1.0,0.0,0.0
30,16,3,4,1.0,0.0,0.0
31,17,3,4,1.0,0.0,0.0
34,18,3,4,1.0,0.0,0.0
31,19,3,4,1.0,0.0,0.0
40,20,3,4,1.0,0.0,0.0
31,21,3,4,1.0,0.0,0.0
31,22,3,4,1.0,0.0,0.0
32,23,3,4,1.0,0.0,0.0
30,0,4,4,1.0,0.0,0.0
26,1,4,4,1.0,0.0,0.0
24,2,4,4,1.0,0.0,0.0
23,3,4,4,1.0,0.0,0.0
20,4,4,4,1.0,0.0,0.0
17,5,4,4,1.0,0.0,0.0
17,6,4,4,1.0,0.0,0.0
18,7,4,4,1.0,0.0,0.0
20,8,4,4,1.0,0.0,0.0
16,9,4,4,1.0,0.0,0.0
20,10,4,4,1.0,0.0,0.0
25,11,4,4,1.0,0.0,0.0
23,12,4,4,1.0,0.0,0.0
26,13,4,4,1.0,0.0,0.0
28,14,4,4,1.0,0.0,0.0
31,15,4,4,1.0,0.0,0.0
27,16,4,4,1.0,0.0,0.0
23,17,4,4,1.0,0.0,0.0
26,18,4,4,1.0,0.0,0.0
28,19,4,4,1.0,0.0,0.0
27,20,4,4,1.0,0.0,0.0
26,21,4,4,1.0,0.0,0.0
26,22,4,4,1.0,0.0,0.0
25,23,4,4,1.0,0.0,0.0
26,0,5,4,1.0,0.0,0.0
22,1,5,4,1.0,0.0,0.0
21,2,5,4,1.0,0.0,0.0
16,3,5,4,1.0,0.0,0.0
12,4,5,4,1.0,0.0,0.0
14,5,5,4,1.0,0.0,0.0
11,6,5,4,1.0,0.0,0.0
12,7,5,4,1.0,0.0,0.0
12,8,5,4,1.0,0.0,0.0
11,9,5,4,1.0,0.0,0.0
14,10,5,4,1.0,0.0,0.0
18,11,5,4,1.0,0.0,0.0
15,12,5,4,1.0,0.0,0.0
13,13,5,4,1.0,0.0,0.0
12,14,5,4,1.0,0.0,0.0
17,15,5,4,1.0,0.0,0.0
19,16,5,4,1.0,0.0,0.0
16,17,5,4,1.0,0.0,0.0
14,18,5,4,1.0,0.0,0.0
20,19,5,4,1.0,0.0,0.0
20,20,5,4,1.0,0.0,0.0
20,21,5,4,1.0,0.0,0.0
20,22,5,4,1.0,0.0,0.0
24,23,5,4,1.0,0.0,0.0
20,0,6,4,1.0,0.0,0.0
20,1,6,4,1.0,0.0,0.0
18,2,6,4,1.0,0.0,0.0
15,3,6,4,1.0,0.0,0.0
12,4,6,4,1.0,0.0,0.0
14,5,6,4,1.0,0.0,0.0
15,6,6,4,1.0,0.0,0.0
13,7,6,4,1.0,0.0,0.0
15,8,6,4,1.0,0.0,0.0
12,9,6,4,1.0,0.0,0.0
14,10,6,4,1.0,0.0,0.0
16,11,6,4,1.0,0.0,0.0
14,12,6,4,1.0,0.0,0.0
11,13,6,4,1.0,0.0,0.0
13,14,6,4,1.0,0.0,0.0
14,15,6,4,1.0,0.0,0.0
14,16,6,4,1.0,0.0,0.0
20,17,6,4,1.0,0.0,0.0
17,18,6,4,1.0,0.0,0.0
18,19,6,4,1.0,0.0,0.0
18,20,6,4,1.0,0.0,0.0
22,21,6,4,1.0,0.0,0.0
19,22,6,4,1.0,0.0,0.0
21,23,6,4,1.0,0.0,0.0
23,0,0,5,1.0,0.0,0.0
24,1,0,5,1.0,0.0,0.0
19,2,0,5,1.0,0.0,0.0
18,3,0,5,1.0,0.0,0.0
17,4,0,5,1.0,0.0,0.0
16,5,0,5,1.0,0.0,0.0
18,6,0,5,1.0,0.0,0.0
19,7,0,5,1.0,0.0,0.0
17,8,0,5,1.0,0.0,0.0
22,9,0,5,1.0,0.0,0.0
22,10,0,5,1.0,0.0,0.0
21,11,0,5,1.0,0.0,0.0
23,12,0,5,1.0,0.0,0.0
23,13,0,5,1.0,0.0,0.0
21,14,0,5,1.0,0.0,0.0
21,15,0,5,1.0,0.0,0.0
20,16,0,5,1.0,0.0,0.0
22,17,0,5,1.0,0.0,0.0
23,18,0,5,1.0,0.0,0.0
28,19,0,5,1.0,0.0,0.0
28,20,0,5,1.0,0.0,0.0
31,21,0,5,1.0,0.0,0.0
30,22,0,5,1.0,0.0,0.0
31,23,0,5,1.0,0.0,0.0
27,0,1,5,1.0,0.0,0.0
28,1,1,5,1.0,0.0,0.0
24,2,1,5,1.0,0.0,0.0
22,3,1,5,1.0,0.0,0.0
17,4,1,5,1.0,0.0,0.0
17,5,1,5,1.0,0.0,0.0
17,6,1,5,1.0,0.0,0.0
21,7,1,5,1.0,0.0,0.0
19,8,1,5,1.0,0.0,0.0
20,9,1,5,1.0,0.0,0.0
22,10,1,5,1.0,0.0,0.0
31,11,1,5,1.0,0.0,0.0
30,12,1,5,1.0,0.0,0.0
29,13,1,5,1.0,0.0,0.0
32,14,1,5,1.0,0.0,0.0
31,15,1,5,1.0,0.0,0.0
30,16,1,5,1.0,0.0,0.0
30,17,1,5,1.0,0.0,0.0
33,18,1,5,1.0,0.0,0.0
32,19,1,5,1.0,0.0,0.0
35,20,1,5,1.0,0.0,0.0
33,21,1,5,1.0,0.0,0.0
30,22,1,5,1.0,0.0,0.0
31,23,1,5,1.0,0.0,0.0
31,0,2,5,1.0,0.0,0.0
28,1,2,5,1.0,0.0,0.0
19,2,2,5,1.0,0.0,0.0
20,3,2,5,1.0,0.0,0.0
21,4,2,5,1.0,0.0,0.0
17,5,2,5,1.0,0.0,0.0
21,6,2,5,1.0,0.0,0.0
20,7,2,5,1.0,0.0,0.0
23,8,2,5,1.0,0.0,0.0
20,9,2,5,1.0,0.0,0.0
20,10,2,5,1.0,0.0,0.0
27,11,2,5,1.0,0.0,0.0
32,12,2,5,1.0,0.0,0.0
31,13,2,5,1.0,0.0,0.0
33,14,2,5,1.0,0.0,0.0
30,15,2,5,1.0,0.0,0.0
30,16,2,5,1.0,0.0,0.0
37,17,2,5,1.0,0.0,0.0
36,18,2,5,1.0,0.0,0.0
36,19,2,5,1.0,0.0,0.0
33,20,2,5,1.0,0.0,0.0
35,21,2,5,1.0,0.0,0.0
37,22,2,5,1.0,0.0,0.0
34,23,2,5,1.0,0.0,0.0
30,0,3,5,1.0,0.0,0.0
28,1,3,5,1.0,0.0,0.0
27,2,3,5,1.0,0.0,0.0
19,3,3,5,1.0,0.0,0.0
17,4,3,5,1.0,0.0,0.0
19,5,3,5,1.0,0.0,0.0
19,6,3,5,1.0,0.0,0.0
18,7,3,5,1.0,0.0,0.0
23,8,3,5,1.0,0.0,0.0
21,9,3,5,1.0,0.0,0.0
22,10,3,5,1.0,0.0,0.0
25,11,3,5,1.0,0.0,0.0
28,12,3,5,1.0,0.0,0.0
29,13,3,5,1.0,0.0,0.0
32,14,3,5,1.0,0.0,0.0
37,15,3,5,1.0,0.0,0.0
32,16,3,5,1.0,0.0,0.0
33,17,3,5,1.0,0.0,0.0
37,18,3,5,1.0,0.0,0.0
40,19,3,5,1.0,0.0,0.0
36,20,3,5,1.0,0.0,0.0
34,21,3,5,1.0,0.0,0.0
33,22,3,5,1.0,0.0,0.0
32,23,3,5,1.0,0.0,0.0
30,0,4,5,1.0,0.0,0.0
26,1,4,5,1.0,0.0,0.0
26,2,4,5,1.0,0.0,0.0
19,3,4,5,1.0,0.0,0.0
18,4,4,5,1.0,0.0,0.0
14,5,4,5,1.0,0.0,0.0
16,6,4,5,1.0,0.0,0.0
18,7,4,5,1.0,0.0,0.0
14,8,4,5,1.0,0.0,0.0
21,9,4,5,1.0,0.0,0.0
21,10,4,5,1.0,0.0,0.0
21,11,4,5,1.0,0.0,0.0
25,12,4,5,1.0,0.0,0.0
26,13,4,5,1.0,0.0,0.0
32,14,4,5,1.0,0.0,0.0
31,15,4,5,1.0,0.0,0.0
32,16,4,5,1.0,0.0,0.0
28,17,4,5,1.0,0.0,0.0
29,18,4,5,1.0,0.0,0.0
30,19,4,5,1.0,0.0,0.0
31,20,4,5,1.0,0.0,0.0
29,21,4,5,1.0,0.0,0.0
21,22,4,5,1.0,0.0,0.0
24,23,4,5,1.0,0.0,0.0
27,0,5,5,1.0,0.0,0.0
25,1,5,5,1.0,0.0,0.0
24,2,5,5,1.0,0.0,0.0
17,3,5,5,1.0,0.0,0.0
15,4,5,5,1.0,0.0,0.0
14,5,5,5,1.0,0.0,0.0
8,6,5,5,1.0,0.0,0.0
9,7,5,5,1.0,0.0,0.0
12,8,5,5,1.0,0.0,0.0
13,9,5,5,1.0,0.0,0.0
15,10,5,5,1.0,0.0,0.0
18,11,5,5,1.0,0.0,0.0
17,12,5,5,1.0,0.0,0.0
18,13,5,5,1.0,0.0,0.0
12,14,5,5,1.0,0.0,0.0
12,15,5,5,1.0,0.0,0.0
22,16,5,5,1.0,0.0,0.0
19,17,5,5,1.0,0.0,0.0
19,18,5,5,1.0,0.0,0.0
20,19,5,5,1.0,0.0,0.0
20,20,5,5,1.0,0.0,0.0
20,21,5,5,1.0,0.0,0.0
21,22,5,5,1.0,0.0,0.0
20,23,5,5,1.0,0.0,0.0
17,0,6,5,1.0,0.0,0.0
17,1,6,5,1.0,0.0,0.0
16,2,6,5,1.0,0.0,0.0
13,3,6,5,1.0,0.0,0.0
12,4,6,5,1.0,0.0,0.0
11,5,6,5,1.0,0.0,0.0
13,6,6,5,1.0,0.0,0.0
14,7,6,5,1.0,0.0,0.0
15,8,6,5,1.0,0.0,0.0
13,9,6,5,1.0,0.0,0.0
14,10,6,5,1.0,0.0,0.0
18,11,6,5,1.0,0.0,0.0
17,12,6,5,1.0,0.0,0.0
14,13,6,5,1.0,0.0,0.0
16,14,6,5,1.0,0.0,0.0
15,15,6,5,1.0,0.0,0.0
22,16,6,5,1.0,0.0,0.0
23,17,6,5,1.0,0.0,0.0
18,18,6,5,1.0,0.0,0.0
20,19,6,5,1.0,0.0,0.0
20,20,6,5,1.0,0.0,0.0
19,21,6,5,1.0,0.0,0.0
24,22,6,5,1.0,0.0,0.0
23,23,6,5,1.0,0.0,0.0
23,0,0,5,1.0,0.0,0.0
20,1,0,5,1.0,0.0,0.0
20,2,0,5,1.0,0.0,0.0
18,3,0,5,1.0,0.0,0.0
17,4,0,5,1.0,0.0,0.0
16,5,0,5,1.0,0.0,0.0
17,6,0,5,1.0,0.0,0.0
20,7,0,5,1.0,0.0,0.0
19,8,0,5,1.0,0.0,0.0
25,9,0,5,1.0,0.0,0.0
25,10,0,5,1.0,0.0,0.0
29,11,0,5,1.0,0.0,0.0
33,12,0,5,1.0,0.0,0.0
29,13,0,5,1.0,0.0,0.0
37,14,0,5,1.0,0.0,0.0
33,15,0,5,1.0,0.0,0.0
33,16,0,5,1.0,0.0,0.0
28,17,0,5,1.0,0.0,0.0
32,18,0,5,1.0,0.0,0.0
37,19,0,5,1.0,0.0,0.0
36,20,0,5,1.0,0.0,0.0
32,21,0,5,1.0,0.0,0.0
30,22,0,5,1.0,0.0,0.0
34,23,0,5,1.0,0.0,0.0
31,0,1,5,1.0,0.0,0.0
32,1,1,5,1.0,0.0,0.0
28,2,1,5,1.0,0.0,0.0
22,3,1,5,1.0,0.0,0.0
16,4,1,5,1.0,0.0,0.0
14,5,1,5,1.0,0.0,0.0
15,6,1,5,1.0,0.0,0.0
18,7,1,5,1.0,0.0,0.0
21,8,1,5,1.0,0.0,0.0
21,9,1,5,1.0,0.0,0.0
21,10,1,5,1.0,0.0,0.0
30,11,1,5,1.0,0.0,0.0
32,12,1,5,1.0,0.0,0.0
32,13,1,5,1.0,0.0,0.0
33,14,1,5,1.0,0.0,0.0
37,15,1,5,1.0,0.0,0.0
30,16,1,5,1.0,0.0,0.0
28,17,1,5,1.0,0.0,0.0
37,18,1,5,1.0,0.0,0.0
37,19,1,5,1.0,0.0,0.0
31,20,1,5,1.0,0.0,0.0
31,21,1,5,1.0,0.0,0.0
34,22,1,5,1.0,0.0,0.0
30,23,1,5,1.0,0.0,0.0
31,0,2,5,1.0,0.0,0.0
27,1,2,5,1.0,0.0,0.0
25,2,2,5,1.0,0.0,0.0
21,3,2,5,1.0,0.0,0.0
16,4,2,5,1.0,0.0,0.0
16,5,2,5,1.0,0.0,0.0
15,6,2,5,1.0,0.0,0.0
18,7,2,5,1.0,0.0,0.0
20,8,2,5,1.0,0.0,0.0
20,9,2,5,1.0,0.0,0.0
27,10,2,5,1.0,0.0,0.0
29,11,2,5,1.0,0.0,0.0
34,12,2,5,1.0,0.0,0.0
31,13,2,5,1.0,0.0,0.0
33,14,2,5,1.0,0.0,0.0
35,15,2,5,1.0,0.0,0.0
37,16,2,5,1.0,0.0,0.0
34,17,2,5,1.0,0.0,0.0
40,18,2,5,1.0,0.0,0.0
44,19,2,5,1.0,0.0,0.0
38,20,2,5,1.0,0.0,0.0
37,21,2,5,1.0,0.0,0.0
